graph_name,graph_order,graph_size,density,fitness_value,elapsed_time(seconds)
gen400_p0.9_55.txt,400,71820,0.9,26,0.437764
gen400_p0.9_55.txt,400,71820,0.9,26,0.542534
gen400_p0.9_55.txt,400,71820,0.9,26,0.461829
gen400_p0.9_55.txt,400,71820,0.9,26,0.410043
gen400_p0.9_55.txt,400,71820,0.9,26,0.664489
gen400_p0.9_55.txt,400,71820,0.9,26,0.41198
gen400_p0.9_55.txt,400,71820,0.9,26,0.50489
gen400_p0.9_55.txt,400,71820,0.9,26,0.4194
gen400_p0.9_55.txt,400,71820,0.9,26,0.396684
gen400_p0.9_55.txt,400,71820,0.9,26,0.40774
gen400_p0.9_55.txt,400,71820,0.9,26,0.559158
gen400_p0.9_55.txt,400,71820,0.9,26,0.419698
gen400_p0.9_55.txt,400,71820,0.9,26,0.527342
gen400_p0.9_55.txt,400,71820,0.9,26,0.38729
gen400_p0.9_55.txt,400,71820,0.9,26,0.413114
gen400_p0.9_55.txt,400,71820,0.9,26,0.432865
gen400_p0.9_55.txt,400,71820,0.9,26,0.407224
gen400_p0.9_55.txt,400,71820,0.9,26,0.547902
gen400_p0.9_55.txt,400,71820,0.9,26,0.393141
gen400_p0.9_55.txt,400,71820,0.9,26,0.396959
gen400_p0.9_55.txt,400,71820,0.9,26,0.446567
gen400_p0.9_55.txt,400,71820,0.9,26,0.617506
gen400_p0.9_55.txt,400,71820,0.9,26,0.593133
gen400_p0.9_55.txt,400,71820,0.9,26,0.395163
gen400_p0.9_55.txt,400,71820,0.9,26,0.391132
gen400_p0.9_55.txt,400,71820,0.9,26,0.420073
gen400_p0.9_55.txt,400,71820,0.9,26,0.472085
gen400_p0.9_55.txt,400,71820,0.9,26,0.663824
gen400_p0.9_55.txt,400,71820,0.9,26,0.600216
gen400_p0.9_55.txt,400,71820,0.9,26,0.840825
