graph_name,graph_order,graph_size,density,fitness_value,elapsed_time(seconds)
494_bus,494,586,0.0034188,299,43.6312
494_bus,494,586,0.0034188,300,44.332
494_bus,494,586,0.0034188,298,41.8401
494_bus,494,586,0.0034188,301,47.5015
494_bus,494,586,0.0034188,297,55.7
494_bus,494,586,0.0034188,298,40.766
494_bus,494,586,0.0034188,298,43.1683
494_bus,494,586,0.0034188,300,43.6966
494_bus,494,586,0.0034188,299,62.6833
494_bus,494,586,0.0034188,297,55.7478
494_bus,494,586,0.0034188,299,48.5298
494_bus,494,586,0.0034188,299,52.9813
494_bus,494,586,0.0034188,298,57.599
494_bus,494,586,0.0034188,297,56.5321
494_bus,494,586,0.0034188,297,57.9559
494_bus,494,586,0.0034188,298,55.8599
494_bus,494,586,0.0034188,299,48.4504
494_bus,494,586,0.0034188,295,68.5388
494_bus,494,586,0.0034188,298,62.271
494_bus,494,586,0.0034188,300,52.8814
494_bus,494,586,0.0034188,297,60.3137
494_bus,494,586,0.0034188,302,27.9726
494_bus,494,586,0.0034188,300,41.3214
494_bus,494,586,0.0034188,302,39.1172
494_bus,494,586,0.0034188,298,48.2376
494_bus,494,586,0.0034188,295,71.1648
494_bus,494,586,0.0034188,299,50.7688
494_bus,494,586,0.0034188,297,43.1325
494_bus,494,586,0.0034188,301,39.5401
494_bus,494,586,0.0034188,300,43.8556
